x_1,x_2,z
20.162403043659236,-6.661550339745861,3
10.83145301066239,-1.421455299231253,2
16.059524773802377,5.043032523534661,1
9.370030471333608,-1.482268510320772,2
15.211208622199994,7.6754642341860055,1
9.031648592118128,-2.9342012635977146,2
19.856986767478496,-5.894342894711616,3
3.636103978208247,-13.381005426546533,4
7.3360210445962615,-4.8488046346604445,2
8.10350505722787,-1.285143451169118,2
17.03172899714981,7.275068439020651,1
5.876660716195586,-12.64389462988804,4
17.950656956046267,7.656163809306047,1
19.61728025482916,-2.8256247362237707,3
9.69956711782787,-1.9783438827077284,2
11.254589815355038,0.08044957176441248,2
4.103218545488328,-14.468421136789205,4
15.11235536627511,3.1937658420881716,1
4.226983344158803,33.97370885220436,0
5.983878560186381,-5.125752407199803,2
20.103444478636934,-6.032066922315338,3
5.328647767410984,32.53887905418983,0
6.115272738431075,-4.858819945066984,2
8.751501987231567,35.91368921201835,0
16.06125111816098,6.414449304087672,1
15.67950311263339,6.364319746235271,1
19.729386770743492,-3.5743009097117264,3
3.5508855490821305,-14.288826125662373,4
9.113753821506842,-1.6051031351579104,2
19.45734159495137,-3.435711204344427,3
6.987865233759074,-3.0153023078947228,2
5.478063127684205,-13.857005826771156,4
5.7641753165215235,34.736141656461164,0
3.6713872486144616,-10.423855346981592,4
6.845356921988549,35.696301569897095,0
4.239601148372984,-4.720579861489219,2
20.385584388554395,-8.94590461263561,3
20.412562861587183,-6.4664601634754915,3
6.385733743070475,34.76031354850787,0
15.40905373603949,10.176315934873287,1
8.001494538960191,36.832021159673296,0
15.16782935074606,-0.043256437797166924,1
18.048791305456234,6.306959271672748,1
19.686745784728135,-4.9258934709557245,3
8.272172411246682,-1.0770594985654538,2
4.106633465268779,-15.488875124377246,4
8.837032560447641,-2.5460797475767913,2
9.722121517503648,-1.7555682319397083,2
4.116509167738986,-4.897218997762744,2
19.909296186023766,-2.624901255547509,3
2.3357868956936962,-14.032254371484626,4
12.703318099189914,3.0716347469895284,1
19.80164845039765,-3.812784334205939,3
19.89057100866657,-6.657581381939876,3
20.0801375438191,-4.685487067336131,3
19.987862419685868,-5.826700543355466,3
19.72054984973477,-2.9984537769751625,3
14.878659433726003,12.886457656256244,1
1.716148474374274,-10.947139390649248,4
8.1144713007943,37.523734818605604,0
4.00201915098033,-13.295514710169,4
13.45192980593377,5.699122662345733,1
3.470581397856195,-13.21418275225782,4
20.512444611979753,-10.510862460024317,3
1.9234490862627762,32.75972457145915,0
4.2643467034083535,36.07860721473018,0
8.065320497239036,-2.650304660692769,2
19.571465324908168,-2.4798070369832366,3
11.860692385453776,-1.3877701766040458,2
15.170046818906158,7.54766861925674,1
8.715337809981886,-2.2887466811258403,2
7.773319384559356,-1.1063326625941947,2
4.221743422785484,36.2989959960468,0
5.11648731369254,-15.616366332322748,4
8.337988835563928,-2.087236908570582,2
11.768219948984129,-1.9839798937623856,2
9.973976858968989,38.45866548965194,0
10.153269414886003,-2.0034946736388113,2
17.12311639587512,7.9534939837769505,1
18.271865277236255,0.31684854169894283,1
6.31374887206475,36.93428484661508,0
4.302670672863753,-11.390778389702437,4
15.228409526825203,11.372991151584298,1
5.7548474942652605,34.801452404468435,0
12.61038708340486,8.83353641702516,1
9.383772551192326,-1.1140493977911563,2
8.096407298076867,-3.1515607363400946,2
4.282835844198449,36.15184651915209,0
10.192361523400468,-2.0237876007761626,2
7.297544438231633,33.85954574860089,0
4.048020622434418,35.867522193474485,0
1.8681282881897574,-14.959687097611445,4
9.501197885381728,-1.8297118809536335,2
19.835269393509382,-6.698992081954233,3
19.584687462722812,-0.3630949099266223,3
20.00370823281543,-5.268040132665597,3
8.829577671955224,-2.2966256316483467,2
6.313630344788589,-14.263878395485563,4
7.527602257365703,-2.428007861543588,2
6.8911688135381475,-3.8758840751928565,2
2.7742209928110606,-11.147862858147597,4
8.818944559801455,35.082160007478414,0
5.164954135917138,36.410960334973225,0
7.44264865617167,-2.917621855126491,2
19.752695866792635,-4.657071923534497,3
20.30943670775164,-8.993456434644484,3
4.5983257886360756,-11.00765745748126,4
4.9612995392421,-13.852060871744314,4
1.1293273705261346,-13.05944384065861,4
14.475568052512275,3.714387232123179,1
10.543773654657334,-1.8002355187534196,2
1.515197249197553,34.96315215671344,0
8.215481859795183,-3.3032224149292437,2
15.36984179640084,8.516062257110407,1
6.40754911142341,36.514171256599,0
11.065114259350569,35.42203068292844,0
4.983644263310017,35.327753914553604,0
8.115930817883031,-3.9553937098553344,2
10.858923825573763,-0.6409619110690847,2
13.283686044365645,9.215095850508208,1
6.773270142186706,35.690890007373454,0
4.543915542344818,-12.492569860805704,4
15.72242629209457,8.25961756443655,1
19.858240933118324,-4.64421314344598,3
4.157628879058767,-15.124496257050655,4
13.824323301603627,6.918218544005303,1
4.949853261418738,-4.120311071535935,2
20.21279761737639,-7.971250529376395,3
16.59407189473023,6.073173313787978,1
17.49402203628498,8.66150760403395,1
6.774416417044312,-2.9629066187305053,2
15.660163735276559,4.576541602966787,1
16.038211495327538,8.125503241777757,1
7.1561742926815715,36.06632695532657,0
5.921575526261526,36.99480452726468,0
13.886441468927709,1.0871151413412061,1
3.1573092792286825,34.63797531795853,0
19.35380451255421,-2.3539673471495344,3
3.2432526668538957,-12.399777003569897,4
19.67792588427061,-4.56047728915399,3
9.661867220982982,-1.5109071883812126,2
8.026856479953448,-2.0133753533904573,2
20.009499559522755,-3.883107188656579,3
2.237144752140921,-10.282409316110048,4
16.660723077501387,5.505570989096491,1
8.773238460243839,-2.8704574306906943,2
19.74408908701509,-2.8316638109149017,3
13.806192620132933,9.997034578006268,1
7.773299101325082,-2.331738357347428,2
9.367107388372014,-0.891843857062733,2
3.9957640147553164,-14.361643902735354,4
11.004947847595572,2.83881817545561,1
11.885839131565037,5.5950003350907345,1
10.0194655254109,-0.49248961036635386,2
8.205383075551422,38.433230901050166,0
19.942176623298273,-5.112362810719966,3
17.005940924815377,7.66177596751194,1
9.161588500495322,-2.441139587573779,2
14.48490705792431,5.025534874864096,1
3.926244290231103,-13.956794724079726,4
4.214597485367872,34.2817858803764,0
-0.7814651403354618,-11.505897148889739,4
17.42092128705956,7.937213571999015,1
17.95954285859633,12.100202367126805,1
5.492884182328111,-14.967102912835045,4
20.037581111079966,-6.581280682219557,3
9.990176271044104,-1.7622712444552702,2
8.879856649078121,37.300533332614094,0
14.997001442260505,9.585216631085002,1
11.611353059051925,0.08633752578025566,2
15.893889622592258,12.2673948746028,1
14.538231752663696,6.282502083535183,1
14.076636106915284,6.670369564649818,1
4.807583219908706,-17.563670697084856,4
9.231506461886454,-1.8804402301890017,2
20.08364858190669,-6.547314131043944,3
6.243701807437453,35.24938154189428,0
9.688874051867934,-1.076088734368026,2
10.848569264330655,36.635623065593784,0
8.1887429145781,34.84358162749542,0
6.2123070301235455,38.01958719654438,0
19.628499281065604,-2.7118964380053057,3
20.029280561568708,-3.527917848250234,3
3.016885967623414,-13.62438993843431,4
5.443595857957253,-14.4463387258894,4
19.62375070380626,-3.073580620035585,3
20.006516132988743,-5.056856384907911,3
20.284139696861914,-7.2014698655318785,3
19.3910250769218,0.688666228264414,3
15.793905101341117,9.4234916244164,1
6.312583408726257,-13.917738279008358,4
7.395848850463471,-3.0818198598358393,2
7.380965241136868,37.30662515890091,0
15.733434070570784,4.199184869209296,1
14.780418895951108,6.5798451168702785,1
1.2517683409680922,-13.70627065147897,4
19.420848035973293,-1.5686341181505372,3
8.827074751415733,-1.6995407741766895,2
9.45012046596009,-1.6741006337892312,2
5.409803368621476,35.38669738506641,0
15.864158984233164,5.498865312371743,1
2.9217221428665,-14.90696122769093,4
3.2079071041136005,34.73793871874949,0
9.194377647440866,-0.7644730825580821,2
2.052030902705714,-10.56576194187149,4
8.986317587208783,37.7317759727198,0
19.661920657426265,-5.798177560972388,3
9.28913966690534,-3.8305253585233148,2
6.439359470903268,36.00080301696035,0
7.205610378503507,34.88109563386983,0
6.657653520815547,39.61837788617797,0
4.607386272801194,35.04535668630787,0
5.015088440366106,-14.35749711643033,4
1.9250558503661392,-12.942095552024897,4
20.433088710393925,-7.933150303982242,3
18.292208217397537,5.052038210969754,1
3.746821804236747,34.86867386272059,0
1.5908990298604944,-11.93566949194936,4
7.593337026926841,36.244561161273566,0
0.7419255806021883,-13.200904209052114,4
6.641730189559375,-15.013326770868114,4
20.111691787712296,-5.703674977377229,3
7.8376428331001575,35.03222644256958,0
19.843796627054907,-5.7431681071655065,3
19.947444617775385,-3.9818110630665116,3
3.510488849563872,-14.528975040303285,4
13.648339887935466,8.120405551730329,1
14.409194373645787,3.1303182391243585,1
7.328730937119228,-2.213996946314979,2
15.730489193821892,5.6779272584093485,1
5.686030209990805,-3.344071739508431,2
16.73326969256773,7.839306022308085,1
12.611571213609057,4.644388420191115,1
4.902085690593718,35.8966718397446,0
3.600273467329223,-14.890874397792544,4
13.274624572518807,0.020581804559764993,2
2.57347196874957,-12.391892409082356,4
4.048021696983307,-11.668835332158274,4
19.573335726942968,-0.6034081424470941,3
5.78690132285991,-12.502303000064773,4
20.476923208799164,-9.833887321504687,3
19.717159783024844,-2.014014358435028,3
6.91192441478757,-3.3386767320856747,2
16.00741168280477,9.161166633317302,1
15.64057634415143,9.36814235646492,1
7.375538807423845,36.29428842010708,0
15.72674478957957,2.9543730279901017,1
0.6174179606407533,35.50639093999303,0
5.851872282364882,36.75884614668177,0
4.82469840476499,-13.157507708620901,4
7.934173668071643,36.426378587183535,0
6.889336971970433,-2.7611896385541748,2
17.11564834591257,8.090697601267031,1
13.016311175152701,8.394875374789965,1
10.4180538889828,-1.480715289296282,2
4.25425445826047,-4.469087647607093,2
2.7960417613638477,34.001634779470876,0
6.739388750855842,37.57019243505174,0
4.396727795844495,35.28022359793192,0
9.013029933523551,-2.588609309761295,2
2.779584976844395,35.64222112789506,0
8.379073944820533,-3.5874450989308047,2
16.19379155179931,1.9685448346300882,1
15.8743998542346,10.449920279475439,1
20.18556862323766,-9.198855388149305,3
9.304141674185939,-1.0351985813141593,2
9.197597299500703,38.57593606807842,0
5.267680179111061,-14.200732293652457,4
1.5716069862089266,-14.42377247563303,4
4.379085608439934,34.45503020528755,0
19.77850385210995,-4.186354040558309,3
19.83095090828721,-1.1413205473045362,3
5.869900356208474,34.4684625718925,0
15.128886656491451,5.179958516077578,1
14.962285314752913,5.0860576598654,1
14.658195543753111,6.944174347069018,1
4.133903116317043,-12.592340223439075,4
3.4511890310766073,-13.200971560066556,4
20.42904618526722,-9.622908865673514,3
9.335143236006031,36.359123984675676,0
6.423325878372687,36.125754826214425,0
20.096429918329562,-9.367940870473113,3
19.360844007765362,-1.2029037521577717,3
15.826795615386384,2.2686172068998713,1
2.1337183450558714,-12.449784713890638,4
2.5066349073011707,-15.486664014490598,4
2.023517715715043,-12.215483729142099,4
16.42597877638994,8.121211073925748,1
5.791497688398552,-15.153582100734369,4
20.134958569102878,-9.090640029591212,3
8.293437617284363,-2.4655883750045446,2
16.1472988251211,8.184176492172554,1
19.949281218295816,-6.001839391619642,3
2.788566387321472,-13.05052464414554,4
20.037903034733784,-6.2609305450911465,3
5.560605709495631,-15.127075427122119,4
8.114355424205833,-1.6267305295376655,2
19.856719529287187,-3.806234439960023,3
20.10218286119281,-5.893322537686509,3
-0.25337204092634025,35.906936663362615,0
9.700815315779046,35.92335641190452,0
20.26336789313929,-7.1805570612559,3
5.012455411780562,-14.338281060026372,4
15.279999194460549,6.6633875103777305,1
4.249252415201286,-13.486504412272978,4
19.95502470373602,-5.169485999166735,3
8.09917549024773,-3.02936670589839,2
15.265268789740329,3.0526717117360005,1
10.7084467814041,-1.967040218380571,2
4.23227515928686,-14.244331379074383,4
7.528140149031844,34.76920549091445,0
7.873867721797998,-1.060717180061617,2
17.48297952291006,8.852110006033493,1
5.0464276800806935,35.10311408422026,0
13.954014525336389,10.163978126825992,1
16.080384350213592,5.380684420820276,1
9.490567472645498,-2.6846996147009676,2
4.013785906271957,35.21974896027929,0
13.354789649903863,13.165548060003202,1
4.413700688372518,-15.612894772333954,4
2.2479886917937058,34.903060897777635,0
20.187428245671452,-4.868274155169105,3
4.688113608145942,-15.617943379400081,4
4.289243465809964,-4.199620428965602,2
6.1875915502853776,-16.904963438524625,4
4.159624407159938,-12.92031099208166,4
19.486795445129626,2.829414431510088,3
6.393430568488781,-4.64138096485739,2
14.906228247054903,13.239157446731985,1
19.981313156970934,-4.454895443034904,3
13.516543530866437,8.560796468540248,1
15.83151839530744,8.558809767776921,1
20.26516126876433,-7.940905810922428,3
7.066983218633594,-3.54009869562491,2
2.6561931095482856,-9.687467422779164,4
20.15139269849564,-5.63880291158461,3
8.168386542332449,36.77072245187463,0
4.144312359678327,35.52044551788357,0
14.888132648293007,9.90101351460105,1
20.189186572218134,-5.876148397875386,3
6.544338730874529,-2.9777761013924526,2
20.062957531244606,-4.453813665907765,3
6.175264564681129,35.938523112389525,0
3.0383547472572174,35.48863078918162,0
4.082193645698012,-12.981729318002698,4
8.100222193263315,-2.642485416434935,2
4.705818823761341,-13.049045348921362,4
14.67790436367579,7.5693972353772025,1
16.676225954611695,4.006842333939369,1
9.668630499341672,34.81238477085531,0
4.2872517586357874,-12.119542839092396,4
17.581299668429182,7.568818045943377,1
2.101464901386766,-14.47927115986664,4
16.68239899173748,3.164383424008632,1
3.637170494928873,34.82774889715057,0
8.592778943714205,-3.203400704429726,2
9.374854341972203,-1.4030545578916422,2
19.580255691848333,-2.9135013385611406,3
14.354717357460103,3.720884282209267,1
14.958171448307123,9.967404887716821,1
0.717769953561842,-11.020464179007133,4
5.928270439044098,-14.229002867747045,4
8.612516129756415,-2.781007485854185,2
9.066171589127402,36.195657840478646,0
20.200706523850815,-8.325249154392914,3
13.503504318425616,9.681986977095585,1
9.663957354052755,38.27980602876712,0
19.923934654848146,-6.26975129588931,3
3.9485276383679464,-5.315823994869892,2
20.166316393199175,-7.669680114277258,3
9.44738160174148,-4.207871943743561,2
15.658906938645252,6.825014252042691,1
9.432664016829134,37.06674312540922,0
8.153745745154895,-0.6684525294435859,2
1.9197140468219498,35.153030386645796,0
3.666331275426568,-13.288290750139497,4
20.037177917783378,-6.22625467569356,3
8.298069849173832,36.41994383773803,0
15.878923403562162,5.293396391537466,1
8.216654073486993,37.064055506870695,0
4.118662437079765,-16.07896872303474,4
20.28165119424138,-7.824849031896857,3
11.76392683246177,-0.3555783101439909,2
20.463591767576798,-9.926324424554984,3
1.8084568488053345,-13.435516194197481,4
2.241172037104428,-11.499349103738629,4
1.442247454452711,35.11543005822028,0
4.975482030067308,34.3608299513367,0
19.255739882431804,-0.5168604454929522,3
7.322938391661071,-2.705219955382138,2
19.664660605059318,-3.8891144079942768,3
7.50350424482298,37.108094062352144,0
4.926510868072453,38.49351347015015,0
5.507275059245465,-14.446238284844709,4
2.85133462816679,32.896712592906475,0
10.158563348859467,-1.5222660365365233,2
9.15307579335224,-3.482755860388874,2
18.427590296413587,4.782029895714764,1
20.222970820408737,-7.090906674731887,3
8.931609606911001,-2.625579036680807,2
3.6119442510163915,35.07346281177545,0
17.497132451181592,4.264870838193145,1
4.497796086872521,-12.051871970128241,4
9.741584481969467,-1.362212851698835,2
19.581949751760657,-1.5146045198763316,3
13.095731913081966,4.321233337128292,1
4.289385992084926,-16.138747121362155,4
5.315190853915917,-3.0422438386823325,2
0.33178575863714066,34.39070776781165,0
2.9085579242128965,33.95887662241757,0
9.154690145508047,-3.0568593174725867,2
9.366527096379688,-14.72895328112438,4
6.81364072800109,37.27917981350356,0
5.72119371581173,34.501535508460094,0
16.088803375298905,12.99126823250269,1
8.96100324954719,36.460419811054756,0
4.417708057667583,-15.131300873041717,4
8.699461234303868,39.21764226579479,0
11.477876172497664,-0.31856242797045375,2
4.1697510123916075,-10.560859622571892,4
9.56338597453248,36.82417323267341,0
8.887194606641282,-3.0214769377715296,2
8.288948883340426,37.05288394201285,0
14.355110471665881,11.46252703797015,1
3.446944097406159,36.53470931189282,0
1.4714839713239298,-13.245348529019758,4
14.489728418781137,11.088728017711958,1
3.3291057003186415,-4.6997572040344835,2
20.012302825021223,-8.088397285001145,3
17.01602902898779,9.041018728593471,1
3.1664242536638807,-14.394689602554546,4
3.877018716447621,-13.873608657906077,4
5.3949429602785735,-4.579168265544263,2
9.944127245413291,-1.399325259076305,2
8.409649679132611,-2.5546311703633116,2
20.79317585801484,-12.700231837102395,3
8.510856336712926,36.66498235347957,0
3.7119804676046866,-13.439639636989025,4
17.59884799385788,8.137956002193292,1
19.78771464434332,-4.719818260163025,3
0.8241585414836998,-11.397564148238288,4
6.652751263275656,-3.751168812882648,2
8.164883208689862,-2.2224774722002953,2
14.9297284165111,1.8479008738828666,1
19.90511019615398,-5.294328247066613,3
15.102618429344453,9.76320835394401,1
4.99788943164973,35.00620611799809,0
11.655953243260317,6.625147260806601,1
7.386778947757836,-15.74064909974089,4
19.86263920116632,-5.184196010160423,3
0.42107403381580255,33.888665363526314,0
12.68257233202772,12.147569491727253,1
2.6891505643519364,-15.257874875350224,4
7.224462349475624,-1.4290097038770024,2
1.2384990865738281,34.51397354668099,0
5.976690319609533,-13.640642448266137,4
4.015010103638024,34.0771405307157,0
3.5462004329493473,-12.156958719287028,4
19.70675838459839,-5.147894132065548,3
1.999055013955835,-12.909254938838197,4
20.52956655001677,-9.38907072692816,3
7.7034093090735585,-3.738624391156943,2
5.313748898064617,-14.243772061501538,4
2.328685504291453,-10.897497158080968,4
19.5669579127011,-1.7116534658888756,3
20.166173455926476,-8.749105102783268,3
14.75204880517528,8.800972463322175,1
19.75525256106569,-3.79056975095003,3
1.897331913500576,33.22452009175394,0
4.1600259255851855,-10.591756641524697,4
12.43595199256566,8.742385351349725,1
20.088899764283273,-6.126341892172922,3
4.732758691507476,-13.87804618500768,4
6.008958170811517,-5.5384241712839835,2
4.061867688868102,-13.106021915879388,4
2.8443656663931893,-13.421366139554282,4
15.488117089423152,7.250258637027761,1
19.96222378160529,-5.420587920754519,3
14.814634238093294,4.484555436113435,1
3.2643546512168546,35.500824747957054,0
17.21392853099779,4.902910308431034,1
10.783076860058621,36.42409590689626,0
16.560607291654094,5.781966013015317,1
4.783705193768309,32.31256955323302,0
9.030471189166006,-2.1114220987191015,2
4.282333735693499,-13.662019897066727,4
15.636408273770515,2.376917973086349,1
15.27043824821535,6.26856748870867,1
11.052384716449069,-1.678107383828491,2
19.99068851572592,-4.064622951075651,3
8.735149032403063,-2.3554802424638486,2
4.082478323004713,-13.166219301964082,4
7.894771260459983,-2.7183894537095714,2
4.881712538530067,37.4657570467749,0
6.014402891495683,38.646822354952405,0
7.884861941487612,-2.2618948229938987,2
14.352296621186717,9.406210265030596,1
8.761574871334332,-2.628212305002986,2
8.686275259236721,-2.117571223551667,2
14.40187346092872,4.4874884618453645,1
17.41173957006092,11.937365269454336,1
8.542995225932035,-1.7067964847988955,2
6.21319686328393,-2.923400692820118,2
20.12260368795558,-7.363669445472627,3
20.179228978474,-8.30465971150214,3
0.9130086130447523,-13.651370923501377,4
6.926931298688369,-15.571835591974583,4
16.666719370985444,8.926262031740897,1
13.803817380960853,4.986060869599797,1
17.507472289232474,12.812134330356415,1
19.489644949192513,-0.07347890676557522,3
3.9023047705776577,35.13699479445878,0
16.048783545698814,10.53402589511503,1
4.876749632537942,-15.090005620174903,4
20.215134935776927,-4.802080934221828,3
15.529647145309989,4.957944235610754,1
19.6869662650905,-1.4701396073077877,3
4.796408606072227,-15.716915705426933,4
16.221258789686974,6.387038533155711,1
19.6948248750505,-3.672333445864184,3
6.709234538157735,-3.9704343310397765,2
17.33801836035577,8.061975715916324,1
4.896152038911824,-11.4004479649178,4
2.963821969415899,-5.40146455175069,2
18.464426811304953,8.166443928101394,1
6.944007841353045,-4.450741053760703,2
15.007280240071292,9.08346260918631,1
15.555143438526688,1.6164353519113002,1
3.638052674367696,-13.532605730790076,4
8.433023692761834,37.52211347344923,0
6.349548380258466,-2.931543667480333,2
8.172944957132414,-3.1637916070411243,2
7.5887157699642955,-3.1789999726132168,2
16.238504078585333,6.1494814735129095,1
7.136375221462966,36.4978287426738,0
12.294998204250552,4.371298487281964,1
20.189503359238135,-4.045085307622889,3
9.913314119345298,-0.790945740537609,2
13.818123780654352,4.531180611653047,1
10.680696372499028,36.79270207859138,0
12.301481497282563,4.148586423391217,1
10.181832181133217,-1.1663360635764903,2
20.298571283442673,-8.692514977775653,3
20.009274850271265,-4.43425026278221,3
5.680102930522603,-14.45862012613563,4
8.726008211307951,-1.500137072027712,2
7.530327721740644,-15.855946673345533,4
10.0720133734565,-1.4493625943794763,2
2.942959348240742,-11.507541147753033,4
8.555336187747523,36.26862739234984,0
7.860789654356312,38.18208800389078,0
10.112220433217441,-2.4752617435540194,2
6.237149604617296,35.118877592127596,0
4.476063477817064,-14.761777794803733,4
16.012630959920536,10.431278020698455,1
6.474179340812843,34.87709686645389,0
2.223787088316388,-12.248365117147632,4
17.35251894091756,7.123564040979391,1
0.8597959583705501,-11.30052766886243,4
3.0794168456264273,-11.71742697554568,4
4.988536654289594,-13.84805427722737,4
9.667482719863974,36.10530956746999,0
1.9688991734217032,33.83437022177203,0
15.717052153444238,9.395312250806006,1
17.094269480212095,9.104295111210773,1
5.190269505216763,-4.883864535939682,2
6.052398799173437,-13.032320258812478,4
13.946325026360604,8.39993311909816,1
4.366817062110773,35.85373052361177,0
20.101574326540405,-4.30304337107304,3
5.368827904501732,36.59593797815637,0
9.70709745894281,-1.2514639034439463,2
5.614508190840914,-14.777046721553267,4
8.892024644596816,-1.7222077345305764,2
0.6370853340613731,34.10595081896659,0
8.697653315932492,37.09759801648403,0
19.94655053956496,-6.174893409700034,3
8.231946211284358,35.19138576159349,0
15.503844293146884,2.939241463902585,1
19.662245335510136,-3.4346210557270096,3
11.89760482483863,-0.5590095297596069,2
19.907992914305296,-5.082988362530806,3
6.496534617193208,36.30667201277613,0
7.722896032630889,38.81640564348531,0
16.38800588310699,7.439989809763433,1
8.462271300550313,-3.7534275302039353,2
7.853166898623712,37.917460398910315,0
1.2073823049636867,-15.114795378624603,4
14.764917042147696,8.813159218214704,1
2.354948544984896,35.48322320293588,0
14.445031773342485,5.480410178123063,1
9.064632471338465,37.238102378578255,0
4.372386613018866,34.282189334021716,0
15.985630749749621,10.253247940277408,1
10.009565740982934,-1.1699536269928341,2
20.220305256864265,-5.494219423697506,3
4.45037321677256,-13.170136928313228,4
16.699634470338925,2.183772702194897,1
4.643123817669189,34.125045714627525,0
19.706071846648364,-2.6127075378763545,3
11.397590524702753,-0.4362464498475469,2
6.985244868118878,36.79823946802037,0
20.080556257898486,-5.8972392032976515,3
4.4154468012329,35.260112275679454,0
8.06894070404652,-2.9259859405028195,2
19.777063634356,-1.8371799680439702,3
4.137170620709637,-12.785371676359999,4
20.1451499354505,-7.115640724873323,3
13.619542560195821,6.184418198329143,1
6.164889709802024,-13.668997218620024,4
7.323423996889438,-3.6219413267583187,2
4.5004091587543895,-14.443303626728467,4
6.438745068343351,-13.61355367515666,4
19.978775487711207,-7.77736029168512,3
19.86759006383375,-3.561988792225656,3
13.648222654497141,7.582213231573455,1
19.997224121520894,-7.921508072186855,3
19.634579534031623,0.42546218390122537,3
14.12130970727339,4.188393134804894,1
19.860017527313367,-3.1570107528338722,3
16.561626575070218,6.402920436414815,1
9.55420154028076,-2.1764292173924877,2
2.492057762996437,34.748129876135415,0
8.920402976992474,-2.8642948841439555,2
14.556183796210481,13.519105643967958,1
3.0525718838467015,36.97408184770434,0
3.55726381340671,-13.185997543835283,4
7.871607863622408,-2.06756130027463,2
8.150976432898153,-16.002842164789385,4
16.071050680808227,-0.22011058174679654,1
7.790344733432311,-3.8629588374503783,2
20.344639759602195,-10.130343947529902,3
16.373564322241585,9.45212773994904,1
8.185164369212313,-2.5858672016555517,2
1.7802591488463309,-13.953079295502889,4
19.38032249396832,0.8268236701938712,3
8.90604085723417,-2.011423655107113,2
19.93145638673677,-6.407497034858217,3
18.030138029922764,11.077148758437618,1
10.794943583708497,3.963667594321554,1
4.134434453236716,-14.558227773255929,4
11.705131872559596,-0.8735323101485948,2
6.40202021905158,-16.927068841597375,4
1.7663029915486943,-12.377451594241338,4
20.08315273814063,-7.62636054400636,3
14.87643157459595,4.90596495926035,1
17.147008824377338,4.229799111333074,1
19.974843600214527,-3.3861969703914645,3
4.600611024527204,-4.051299932379304,2
19.771303920655328,-4.45368044184543,3
7.250776030802263,36.621108063601575,0
4.583256777638645,35.91172672018619,0
14.462470274333468,1.860663334735369,1
20.259418083360465,-7.585230139684893,3
20.182533965915084,-8.715891091125226,3
5.121941644024773,-2.831115573383999,2
5.531520512076565,-3.3958350739313534,2
19.75703637134611,-3.4471011986812012,3
14.669699055806218,8.157990964017266,1
5.804289466853735,-4.757630515818337,2
14.826713081132748,1.4515734518726395,1
15.406693591601798,5.858995245408429,1
9.703538581010918,-1.6431667954633369,2
13.999100526606709,11.572003127434833,1
20.436541989805235,-9.232617301631294,3
1.6844211075391815,-14.717149864159076,4
20.4431332929378,-9.98389012535122,3
6.279062554240902,-13.301287698312318,4
6.798695513826001,36.98956089531476,0
6.940107893843194,-2.689071034876509,2
7.67667436232489,-2.457666289622173,2
3.2624944777206517,-13.853470417122995,4
3.7005896445720827,-13.635263963311157,4
19.519388732178026,-0.17226773530769535,3
20.21433472688722,-7.276964585599405,3
19.97102581663569,-5.865116545272261,3
19.234125925577445,6.1056691828454435,1
8.587330172315301,-2.972483841666547,2
14.978207136016737,6.87157825514378,1
